Respondent,RLH,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14,Item_15,Item_16,Item_17,Item_18,Item_19,Item_20,Item_21,Item_22,Item_23,Item_24,Item_25,Item_26,Item_27,Item_28,Item_29,Item_30,Item_31,Item_32,Item_33,Item_34,Item_35
31.0,31.0,1.6498077942091949,2.7543405707022885,1.3418045046359908,0.605608407728948,0.6830033349172359,1.5268941651055101,1.9595552143727533,4.054181746258322,3.4268041670629086,1.2730448067622995,1.098371097439482,1.0204120570812898,2.5039369750042684,1.5486108765854754,1.2090308748122858,1.5253751515998102,1.529342980999212,1.244646819199444,1.435801231800315,-0.5484215733820585,0.5385515234952583,1.4119828272138546,2.0212558727026337,1.302327929772827,1.3186459231782182,1.3885579399735584,1.2734916561077996,0.6301697557293423,0.887808659120553,0.5882253621858097,-0.28907791949297046,0.5308956554522309,1.784466394784505,0.5173683543946784,0.0
32.0,32.0,0.9084214459084932,3.279702346374454,1.3418045046359908,0.8983227207695345,1.1103393027189825,1.5268941651055101,2.1480823461087915,1.858740967069831,1.4096492872400075,1.025765503299097,2.4069333561229387,1.741618726535861,1.3771329109051715,1.5486108765854754,3.717967123530257,-0.2685224049173233,1.529342980999212,0.7850877901981649,1.435801231800315,0.5295781178530616,1.0035977072017508,1.7257478546394054,1.3072284698016712,1.302327929772827,1.3186459231782182,-0.7837768641851613,1.2734916561077996,-0.01122943040594006,0.887808659120553,0.5882253621858097,2.8464852588516973,0.5308956554522309,0.6872373273742879,-1.2984481629622937,0.0
33.0,33.0,-0.4321872017431925,4.001112897689016,1.3418045046359908,0.8983227207695345,1.1103393027189825,1.5268941651055101,0.921672453721423,1.858740967069831,3.1950118967834515,1.7221599301348318,0.7101102900716312,-0.00892891565151452,1.3771329109051715,1.5486108765854754,0.6527705669822399,1.4651280030465172,1.529342980999212,1.9107827072699313,1.435801231800315,0.5295781178530616,1.0035977072017508,1.439825466136682,1.3072284698016712,1.302327929772827,1.3186459231782182,1.375334484454904,1.2734916561077996,2.787332278130491,0.887808659120553,0.5882253621858097,-0.07167143685054254,0.5308956554522309,0.6872373273742879,-0.034969243837421816,0.0
34.0,34.0,1.6498077942091949,2.2296124537891586,2.3925572677814535,0.5292711292824187,1.1103393027189825,1.5268941651055101,1.7941535733201974,1.858740967069831,1.6035326167184487,1.2730448067622995,1.098371097439482,0.5358561221419323,1.3771329109051715,1.3385584674853919,3.6926279962847586,1.4160972004908647,1.7543634230118041,1.4492334551567125,1.435801231800315,-0.05586790418856446,1.0035977072017508,0.13453696529441808,1.3072284698016712,1.302327929772827,2.9965609606709793,1.3885579399735584,-0.24946319426529343,0.5830130375492372,0.887808659120553,0.5882253621858097,0.9157120493929478,0.5308956554522309,2.1179416849416426,0.48611492809781875,0.0
35.0,35.0,1.6498077942091949,3.2085794987776004,1.3418045046359908,0.8983227207695345,2.7860221858089496,0.4949885139399424,1.7941535733201974,1.858740967069831,1.6035326167184487,0.19535390348302675,0.49148699126765033,1.0204120570812898,-0.019633614402138427,1.5486108765854754,0.5472776564816886,1.7718221755777703,1.529342980999212,1.953466497513999,1.435801231800315,0.823733961465244,0.43036651807292975,1.4119828272138546,1.3072284698016712,1.302327929772827,3.637622275040126,1.3885579399735584,1.2734916561077996,-1.3634939668421073,1.6117123569692111,0.5882253621858097,0.9157120493929478,0.5308956554522309,0.6872373273742879,0.48611492809781875,0.0
36.0,36.0,-0.39184825805047874,2.177985248831205,1.3418045046359908,1.284692857979005,-0.4878369055856946,2.2709397446577673,1.7941535733201974,1.858740967069831,1.6035326167184487,1.9019939121369154,1.098371097439482,1.7583648960004628,2.4198643838497316,1.5486108765854754,1.2090308748122858,-0.35406257840384703,1.4610807082308006,1.4492334551567125,2.433784868949491,0.5295781178530616,0.6480395090409176,1.3838669360750293,2.207046262814516,0.7685612000336961,1.3186459231782182,1.3885579399735584,1.2734916561077996,0.6301697557293423,0.887808659120553,0.5882253621858097,0.9157120493929478,0.5308956554522309,0.6872373273742879,1.553237446310928,0.0
37.0,37.0,1.6498077942091949,2.177985248831205,1.3418045046359908,0.8983227207695345,1.1103393027189825,2.534744678723578,1.810868058838378,1.858740967069831,1.6035326167184487,1.2730448067622995,-1.2160109784015471,0.11857852663676569,0.6362753546099706,1.5486108765854754,1.2090308748122858,1.9954194293612886,1.529342980999212,1.8710510313493383,1.1716649364689604,0.5295781178530616,1.0035977072017508,1.4119828272138546,3.0998540994666106,0.5844415186588969,3.6616513873053327,1.3885579399735584,1.2734916561077996,0.6301697557293423,0.0580620777241961,-0.7278916496432546,1.095654028269914,0.5308956554522309,0.6872373273742879,1.339074464589905,0.0
38.0,38.0,0.6827763461344748,3.385281831631802,1.3418045046359908,0.06922998934408216,1.1103393027189825,0.10675986920250377,1.6014561421896643,1.858740967069831,1.6035326167184487,3.041768479637527,3.0205236058207943,1.0204120570812898,1.3771329109051715,0.6574588698046244,1.2090308748122858,1.5253751515998102,1.529342980999212,1.8947766896561655,2.6657057990206368,0.5295781178530616,1.0035977072017508,1.4119828272138546,1.3072284698016712,1.302327929772827,1.3186459231782182,1.3885579399735584,-1.2349258028910008,-0.7109282057711209,0.887808659120553,0.5882253621858097,1.0573403470601774,0.6098952647924185,2.042612188403785,0.48611492809781875,0.0
39.0,39.0,0.9491111048603181,2.177985248831205,2.5254250482290135,-0.16913019268391657,-1.2681576742137686,1.5268941651055101,-0.5596744498568327,1.858740967069831,1.6035326167184487,2.989539302992541,1.098371097439482,1.0204120570812898,1.3771329109051715,1.5486108765854754,1.2090308748122858,1.5003854185161039,2.5035073342618706,2.1642727103444797,1.435801231800315,-0.19991343507498774,1.0035977072017508,1.4119828272138546,1.3072284698016712,0.5723398925267603,2.3040682583560903,1.3885579399735584,1.2734916561077996,0.6301697557293423,0.887808659120553,0.494739447244885,0.9157120493929478,0.5308956554522309,0.9157299148237417,2.761311198307657,0.0
40.0,40.0,-0.34514505315523913,2.177985248831205,1.3418045046359908,2.2791017542264305,0.005748012419150455,1.9887670964765851,1.7941535733201974,1.858740967069831,1.6035326167184487,0.326664610695589,1.098371097439482,2.1931511670079065,0.8925793935304408,1.5486108765854754,1.2090308748122858,3.063226669739189,1.8184194576333266,1.4492334551567125,1.3547401570065583,0.5295781178530616,-1.1865686030025384,2.39457179635942,0.7207994524288788,0.06439073615223626,1.3186459231782182,1.3885579399735584,1.2734916561077996,0.6301697557293423,0.887808659120553,0.5882253621858097,0.9157120493929478,0.5308956554522309,0.6872373273742879,3.287278336521311,0.0
41.0,41.0,1.6498077942091949,2.177985248831205,1.3418045046359908,0.8983227207695345,1.1103393027189825,1.5268941651055101,1.7941535733201974,2.1070540679732934,1.6035326167184487,1.2730448067622995,2.2344154859576757,1.0204120570812898,0.6555056220382892,1.4420116357553503,0.618634639786807,2.0710654470311605,2.007211232163642,1.4492334551567125,1.435801231800315,0.5295781178530616,1.0035977072017508,1.4119828272138546,0.17905728639823051,3.1370227699640543,1.2336426979885884,3.6840961607555385,0.7148766144894899,0.6301697557293423,0.887808659120553,0.5882253621858097,-1.2103834421011175,0.5308956554522309,0.5879086005777878,0.48611492809781875,0.0
42.0,42.0,1.6498077942091949,2.177985248831205,1.3418045046359908,-0.1068120087761546,1.1103393027189825,1.8381999313038964,3.2685709628646906,2.0891670042886643,2.4232740419394174,0.8036538755877655,1.098371097439482,1.0204120570812898,1.3771329109051715,1.5486108765854754,1.2090308748122858,3.186858453675556,1.529342980999212,1.2333880411865144,1.435801231800315,-0.5622946941895856,1.0035977072017508,0.7544001291472809,1.3072284698016712,1.302327929772827,2.404146907248148,1.3885579399735584,1.164371742445651,0.6301697557293423,0.4661170810687368,0.9819456613701556,-1.0902450776061492,0.5308956554522309,0.6872373273742879,0.48611492809781875,0.0
